title,text,label
"War On Islam, As Islam Only Wants War. No Peace.","link I am sure that this post will fall on deaf ears. I am also sure that this may not be the best place to make any form of impact as let's be honest. I do not think many muslim's reside on this website and if they do, then I am sure they will defend their side just as usual. Tommy Robinson (also known as Stephen Christopher Yaxley-Lennon) is the co-founder and leader of the English Defence League. Some of you who know this man may already, may have opinions about him because of his creation of the EDL and what some of its members have been known to behave like. However, Tommy Robinson in my eyes is one of the very few, if not the only person to stand up to the islamist movement in this country. It is a good thing he is around whether you respect him or not as islamists have one thing in common, they have a lot to loose and also a lot to gain either way. Just like anyone that stands up to a movement like islam, its always a difficult one. Considering England has been asleep for to long to even notice what is going on under its nose. Everyone thinks England is promoting multiculturalism by allowing Islam to move freely within this country but islam and its ways are not to get along peacefully, they want western cultures out completely. If left to their own devices, England will be taken over within 10 - 20 years or sooner. Here is a short video of Tommy Robinson travelling through his local town and regardless of him being the main man of the EDL he is not being abusive to anyone yet this is the kind of treatment a born and raised English man gets in his own home town. As you can tell in the video above. Disgusting behaviour by disgusting people who are using their faith as a scape goat to instil fear, scaremonger and literally drive out English people from there home towns. How? Because people of England are sitting back and not sharing their fears about such extremism in their own country. Also a big shame is that the younger generation are being taught to accept anyone and everyone and although this is a beautiful message to portray this is the root cause of Islam continuing to grow. You will see in many debates get side tracked by blank statements made by younger generations about such political points only to end up with a nonsensical opinion that gets us nowhere. The older generation are tired of fighting, so we have only this moment in time to get those capable, those noticing changes in the UK and America and many other places to realise what is occurring before there is no one of the right age to know how things have changed. Desensitisation is the worry here. There is so much to cover a topic like this could last pages and pages, however I just want to point out a few things. The rest should be up to conversation. The current state of moderate muslims is not a thing. A muslim lives by the faith of Islam and if they had to side with one or the other, they would side with Islam. This should be cause of concern because even though they deem themselves not the same or as severe, they are in fact, just as severe. Basically they are sleeper cells being created within our very own country. They are not here to live peacefully along side us either. They are here to promote their faith and grow, growing means pushing more and more on other faiths that for many years have lived together, peacefully. Only until now, has this country had problems like this. I am not here to promote Tommy Robinson but I am here to state that this mans points should be heard. If you have the time now or again, give this video below a watch. He explains very well where things have gone, are going and will end up. Not just in the UK but everywhere in the world that does nothing about this. edit on 27-10-2016 by BlackProject because: (no reason given)",FAKE
NASA's gateway to deep space,"NASAs gateway to deep space page: 1 www.abovetopsecret.com... Now, it sems that NASA is making good on his promise and is moving forward with the plan by establishing a Deep-Space Habitat near the Moon to test out systems for people who would live in orbit or travel long distances in Space; a gateway to deep space NASA plans to address its problem by parking a deep space habitat in a location near the Moon, which astronauts could visit and use to become acclimated to life beyond low-Earth orbit. President Obama mentioned deep space habitats earlier this month, when he reiterated his call for NASA to send humans to Mars. I'm excited to announce that we are working with our commercial partners to build new habitats that can sustain and transport astronauts on long-duration missions in deep space, Obama said. This wasnt really a new announcement, as NASA has been working on the habitat program for a couple of years. Nevertheless, before the president's mention, this NextSTEP program had received surprisingly little attention given its significanceit might be the most important contract NASA awards for next decade. As Obama said, NASA has embarked upon a ""Journey to Mars."" While the plan may change to include lunar landings as a stepping stone to Mars, the space agency does intend to try and venture back into deep space for the first time since the Apollo program. Whatever destination it chooses, NASA's ambitions will begin with the deep space habitat, because it is an affordable first step, costing hundreds of millions or a few billion dollars initially, instead of multiple billions needed for a full-blown expedition to the Moon's surface, Mars or elsewhere in deep space. ""This is the right next step,"" Simon said. ""We need to understand how to live in deep space, how to live off of our planet."" The first habitat launched in the 2020s wont be exactly the same as the vehicle NASA eventually sends to Mars. Rather, it will serve as a prototype to help the space agency understand the capabilities, technologies, and systems needed for astronauts to survive for long periods in deep space. Some of those systems can be tested on the ground or the existing space station, but others can only be tested further from Earth. This venture is part of the Next step program initiated by NASA: www.nasa.gov... NextSTEP is a public-private partnership model that seeks commercial development of deep space exploration capabilities to support more extensive human space flight missions in the Proving Ground around and beyond cislunar spacethe space near Earth that extends just beyond the moon. So far, NASA has partnered with 6 companies in this effort: Bigelow Aerospace, Boeing, Lockheed Martin, Orbital ATK, Sierra Nevada Corporation, and NanoRacks. This is great, ATS! I am very excited at this news, even with all of the morbidity we have in the world today; I'm still excited for the future..! This is an ambitious plan..can US aerospace companies pull this off alone, or should this be more of a global effort? What does ATS think?",FAKE
Forget Wikileaks...this is the real October Surprise that is going to stop Hillary,"Forget Wikileaks...this is the real October Surprise that is going to stop Hillary page: 1 link People have a hard time wading through all of the twists and turns, and convoluted political intrigue, that are the devastating stream of revelations about just how corrupt the Democratic Party...and its supreme leader Hillary Clinton...is. Most people don't have the time, or the attention span, to pour over the tens of thousands of documents being released by Wikileaks - and the MSM is trying their hardest to ignore the subject. Having said that, my father once told me that, ""There are two things you don't mess with. A man's wife, or a man's paycheque...and not necessarily in that order."" Substitute ""woman"" and ""husband"" if you like, but the message is very clear. And now...even CNN cannot ignore it...we have the issue that directly affects people's pocketbooks. Plain and simple. The pain and the impacts are very real and very personal. Obamacare Premiums... Just watch the Polls swing on this issue leading up to November 8...and watch as State after State goes from Blue to Red - just like the American peoples' bank accounts, due to the astonishing increases in Obamacare Premiums! edit on 27-10-2016 by mobiusmale because: link not working edit on 27-10-2016 by mobiusmale because: typo link a reply to: mobiusmale Most people get their insurance through their work, the next largest segment has Medicare/Medicaid. Those that get their insurance through the exchanges, not all of them are experiencing a large premium hike. The people you are talking about that are effected by these premium hikes are a small minority that won't tilt the election one way or another. But go ahead and think this will change blue states to red. link a reply to: kruphix Kinda going to spin off that, but isn't it funny that that is the argument being made by the left now? The poor and disaffected who don't get the insurance through their work (basically the people who were invoked to pass the bill) are going to, now, take the brunt of the hikes. People will vote with their wallets. Looks like the people least likely to afford it get hit the hardest. time.com... Yet its also true that for Americans who dont get insurance through work, and who make too much money to qualify for federal subsidies, the cost of health coverage is about to soar dramatically, with premiums sometimes rising $1,000, even over $2,000 for the year. If one were making 45k per year and the cost of a service increased 1k-2k for THAT year one would find other service providers or not use the service at all. But if you did not pay for health insurance you would owe the irs a penalty of 2k. Damned if you do Damned if you do not. 5% of someones income is alot, enough to make them think about who to vote for. a reply to: kruphix I am 27, never get ill, have low blood pressure, and am in good shape. My premiums doubled since this mess. So I ditched it. This was a redistribution of health care. link I don't understand why Trump hasn't been all over this opportunity. He should stop with the nonsense shooting himself in the foot crap and focus on this news to sway more voters to his side. Instead he has been babbling about his awesome golf course. It is times like these that make me think he must be taking a dive on purpose. originally posted by: Mr Headshot a reply to: kruphix Kinda going to spin off that, but isn't it funny that that is the argument being made by the left now? The poor and disaffected who don't get the insurance through their work (basically the people who were invoked to pass the bill) are going to, now, take the brunt of the hikes. Of course they will because they're the ones on the exchanges. One thing Hillary would like to do is provide more federal funding to get younger people signed up, to lower the risk pool and in turn lower premiums. Of course, the Republicans won't work with her on it because ""OBAMACARE,"" so who knows. I guess everyone is holding out for single payer, which is the inevitable result once the insurance industry collapses under the high cost of medical treatment. link a reply to: kruphix The people you are talking about that are effected by these premium hikes are a small minority that won't tilt the election one way or another. Yeah the people in the ""basket of deplorables"" are a small minority as well. Perhaps in your opinion they are all in the same basket. Nice to be told ""you're a amall minority"" your fate won't effect an election. originally posted by: kruphix a reply to: mobiusmale Most people get their insurance through their work, the next largest segment has Medicare/Medicaid. Those that get their insurance through the exchanges, not all of them are experiencing a large premium hike. The people you are talking about that are effected by these premium hikes are a small minority that won't tilt the election one way or another. But go ahead and think this will change blue states to red. cool, then abolishing the abortion that is ""Obamacare"" should be quick and easy. Then we can get insurance companies back to competing for our business and maybe get insurance back to where most people can afford it and not just those making less than $23k a year. You do realize that Obamacare is the single biggest failure in the history of the US last 8 years right? Much like a monkey #ing a football. link a reply to: mobiusmale It's going to cost Hilary some votes but is NOT going turn a blue state red. Might sway a poorer purple one toward red, but I'm unsure of what state fits that bill exactly. Fl maybe? a reply to: Greggers Of course, the Republicans won't work with her on it because ""OBAMACARE,"" so who knows. ""Work with her""? really kind of like the dems worked with the gop to pass the ACA to begin with? Pass it before you read it? Like your plan keep your plan? That kind of cooperation? originally posted by: kruphix a reply to: mobiusmale Most people get their insurance through their work, the next largest segment has Medicare/Medicaid. Those that get their insurance through the exchanges, not all of them are experiencing a large premium hike. The people you are talking about that are effected by these premium hikes are a small minority that won't tilt the election one way or another. But go ahead and think this will change blue states to red. Considering you're talking about small and medium business owners who the current administration (and HRC) says they want to support, I am fairly certain the OP is accurate. The price hikes are a direct slap in the face to those of us that own our own small businesses and pay for insurance on our own. Shows how out of touch the top is with the middle. Employer sponsored rates are high too. It's cutting into employees' pay. Wake up voters !!! originally posted by: Mr Headshot a reply to: kruphix Kinda going to spin off that, but isn't it funny that that is the argument being made by the left now? The poor and disaffected who don't get the insurance through their work (basically the people who were invoked to pass the bill) are going to, now, take the brunt of the hikes. Of course they will because they're the ones on the exchanges. One thing Hillary would like to do is provide more federal funding to get younger people signed up, to lower the risk pool and in turn lower premiums. Of course, the Republicans won't work with her on it because ""OBAMACARE,"" so who knows. I guess everyone is holding out for single payer, which is the inevitable result once the insurance industry collapses under the high cost of medical treatment. yes, the young ones who are also making minimum wage or close. If they make any money at all, they will miss the subsidies and be paying the $500 to $800 a month the rest of us have to pay. The way it was before Obamacare was much much better for everyone except the one's with pre-existing conditions. It's a shame we couldn't have someone who was smart enough to grasp that. Then they could have just tried to fix that tiny slice of the population instead of jamming a broomstick up the rest of us. originally posted by: Mr Headshot a reply to: kruphix Kinda going to spin off that, but isn't it funny that that is the argument being made by the left now? The poor and disaffected who don't get the insurance through their work (basically the people who were invoked to pass the bill) are going to, now, take the brunt of the hikes. Of course they will because they're the ones on the exchanges. One thing Hillary would like to do is provide more federal funding to get younger people signed up, to lower the risk pool and in turn lower premiums. Of course, the Republicans won't work with her on it because ""OBAMACARE,"" so who knows. I guess everyone is holding out for single payer, which is the inevitable result once the insurance industry collapses under the high cost of medical treatment. ""More Federal Funding"" is just code for, ""we are going to increase taxes""...so Hillary's solution for high Health insurance Premiums, is to move the taxpayer drain a little farther to left and call it something else. I mean what choice would she have, if she wants to keep some semblance of this disaster intact? The Obama/Clinton regime doubled the National Debt to over $20 trillion dollars in 8 yearts...how much deeper can that go before the whole bubble bursts? a reply to: Vasa Croe The price hikes are a direct slap in the face to those of us that own our own small businesses and pay for insurance on our own. That's right they forgot if you have less than 50 people employed you do not have to provide insurance to your employees. originally posted by: Mr Headshot a reply to: kruphix Kinda going to spin off that, but isn't it funny that that is the argument being made by the left now? The poor and disaffected who don't get the insurance through their work (basically the people who were invoked to pass the bill) are going to, now, take the brunt of the hikes. Of course they will because they're the ones on the exchanges. One thing Hillary would like to do is provide more federal funding to get younger people signed up, to lower the risk pool and in turn lower premiums. Of course, the Republicans won't work with her on it because ""OBAMACARE,"" so who knows. I guess everyone is holding out for single payer, which is the inevitable result once the insurance industry collapses under the high cost of medical treatment. And where exactly does federal funding come from? *looks at wallet* No such thing as a free lunch. My healthcare costs have gone up almost 50% while benefits have gone down, and I'm on an employer provided plan. I'm 33yo and healthy as a horse. Healthcare is not a right, quit treating it as such. Get some actual competition in the system as well as some tort reform and maybe you'll see some improvement. Start jailing cronies and letting unprofitable companies fail you'll see some improvement. I feel sorry for anyone who believes that Democrats/Republicans are one dimes worth of different from each other... edit on 10-27-2016 by cynicalheathen because: (no reason given)",FAKE
Can anyone help with the meaning behind a mystery playing card?,"Can anyone help with the meaning behind a mystery playing card? page: 1 link Trying this again My son found a playing card on his college campus. The back was a fairly normal design except it looks like the Facebook logo right in the middle. The front is the 8 of Diamonds with the words ""The truth is out there"" and ""The Path of Light"" written on it...also a couple of symbols drawn on it. We were wondering if this has some known meaning that anyone recognizes or maybe its just the rambling scribblings of someone with too much time on their hands. I tried to cross reference path of light and 8 of diamonds with the X-Files, but didn't come up with anything. I'll post a couple of pics as soon as I figure out how.",FAKE
Planet Nine,"link I want to preface this by saying there is no ""Planet X"" IMO as pertains to the views of such a planet that many on this board hold. However, I have always felt there was a massive missing planet as we could never satisfactorily explain perturbations of a planet like Jupiter and the movement of outer objects. The view that there is a missing massive planet has always been on the table and NASA has always supported the idea and never stood in the way of people trying to find proof of it. We know planets, often many, orbit stars in this outer region, why should we be different? Link: Planet X Overview, Source: NASA Caltech researchers have found evidence suggesting there may be a ""Planet X"" deep in the solar system. This hypothetical Neptune-sized planet orbits our sun in a highly elongated orbit far beyond Pluto. The object, which the researchers have nicknamed ""Planet Nine,"" could have a mass about 10 times that of Earth and orbit about 20 times farther from the sun on average than Neptune. It may take between 10,000 and 20,000 Earth years to make one full orbit around the sun. But this is all from January you might say, quite old and possibly already discussed. Fast forward to my news feed for today and what do I find? Narrowing the field for the 9th planet Batygin and Brown's work narrowed down the planets possible mass and orbit to areas where previous observations might have missed it. Their calculations suggest that it has a mass between five to 20 times that of Eartha figure that is key to knowing the approximate size of the object they are looking for. They also suggest that its orbit is likely tilted about 30 degrees compared to the plane of the solar systemthe relatively thin, flat zone in which the eight major planets orbit. They also propose that the planet is now likely near its farthest point from the sun, in the sky's northern hemisphere, and that it likely has an elongated orbit averaging between 380 and 980 astronomical units (AU) from the sun. (One AU is the average distance between Earth and the sun.) We are on the virge of finding a very real planet in our outer solar system. They previsouly released this model for what the orbit could look like: And they've created 100+ more of those which have not yet been published. n an as-yet unpublished set of about 100 new high-resolution computer simulations, Batygin says he and Brown have narrowed down Planet Nine's location to a roughly 600- to 800-square degree patch of sky. The biggest piece of proof has turned out to be the very tilt of our solar system from the perspective of the inner planets. Bailey and her colleagues ran computer simulations that suggest that the tilt of the eight official planets can be explained by the gravitational influence of Planet Nine ""over the 4.5-billion-years-ish lifetime of the solar system,"" Bailey told Space.com. This is fascinating stuff!",FAKE
Images reveal crashed Schiaparelli Mars lander,"Images reveal crashed Schiaparelli Mars lander page: 1 link We knew as time passed that Schiaparelli had failed in its mission to become ESA's first working lab on mars , now the efforts of ESA to locate their missing lander have provided the proof that Schiaparelli crashed on Mars , as suggested by the data returned before the event. If at first you don't succeed Looks like an impact crater to me. Mars succs rate is all told about 50%? originally posted by: gortex the efforts of ESA to locate their missing lander have provided the proof that Schiaparelli crashed on Mars R.I.P Schiaparelli, you never even got a chance to reveal some of the secrets of Mars. Okay, we're on a conspiracy site, i'll say it... Looks like an impact crater to me. Schiaparelli's impact. NASA have a good success rate landing on Mars probably due to them being well funded , in comparison ESA don't seem to have all of their ducks in a line to be able to take the next step. Shame really as we are going looking for life where NASA seems content to look for the conditions that would have allowed life to start. originally posted by: gortex NASA have a good success rate landing on Mars probably due to them being well funded , Shame really as we are going looking for life where NASA seems content to look for the conditions that would have allowed life to start. Nasa does have a good success rate, Curiosity's wacky landing putting the cream on the cake, since it obviously worked. Ihave to say though it's kind of weird that there were two failed events. The chute, then the rocket in the next sequence one aiding the other sort of, (I'm assuming that the rockets would have fired in a controlled fashion but then cut off prematurely) edit on 27-10-2016 by smurfy because: Text.",FAKE
Best Forgotten,"I feel emotions with such depth and intensity they seem so familiar as if lived before, like deja vu they leave their residue, images form and bounce back and forth between heart and mind. It is mercy that I have forgotten so much more than remembered, time has allowed me to change and redefine them, such a crushing and heavy load to carry otherwise. If I am defined by those lost memories what am I? A loop between my heart and mind, thoughts and feelings rise and fall. Thoughtful ruminations give way to painful images and recollections. Oh there are good, even wonderful memories. I hang on to them like an album of pictures, I turn the pages and revisit those good times. They chronicle by not so much as what they show but what they don't. some are filled with regret, others live in denial, always hoping for a happy ending. My emotions sometimes rip through my chest and a sadness as black as night covers me, but I have determined not to cower, but to meet them with head and heart! I will not give up, I will not give up!",FAKE
"What is one more election thread, ehhh?","a reply to: kruphix Theocracy? Tim Kaine? In September 1980, as violence and civil war erupted throughout Central America, a quiet American left Harvard Law School to volunteer with Jesuit missionaries in northern Honduras. Around him, the United States-backed military dictatorship hunted Marxists and cracked down on the Catholic clergy for preaching empowerment to peasant farmers. But some locals also looked warily on the bearded and mop-haired Midwesterner in their midst. Just a few hours south, the Central Intelligence Agency was using Honduras as a staging ground in its covert war against Latin American communism, with right-wing forces training for operations in El Salvador and Nicaragua. Some of the people were wondering whats going on, who is this guy? Tim Kaine, then a 22-year-old volunteer and now the Democratic nominee for vice president, said in an interview. He understood why. His mentors in the priesthood had also urged him to be wary of friendly American faces. Continue reading the main story Advertisement Continue reading the main story It was a time of such intrigue and suspicion, Mr. Kaine said. Far from being a C.I.A. operative, Mr. Kaine was a young Catholic at a crossroads, undergoing a spiritual shift as he awakened to the plight of the deeply poor in Honduras. In its far-flung pueblos, banana plantation company towns and dusty cities, Mr. Kaine embraced an interpretation of the gospel, known as liberation theology, that championed social change to improve the lives of the downtrodden. In Honduras, his recitation of the traditional Catholic mealtime blessing changed to Lord give bread to those who hunger, and hunger for justice to those who have bread. Honduran military leaders, American officials and even Pope John Paul II viewed liberation theology suspiciously, as dangerously injecting Marxist beliefs into religious teaching. But the strong social-justice message of liberation theology helped set Mr. Kaine on a left-veering career path in which he fought as a lawyer against housing discrimination, became a liberal mayor, and rose as a Spanish-speaking governor and senator with an enduring focus on Latin America.",FAKE
Hillary Conquers 2 Steps with Little Help,"Hillary Conquers 2 Steps with Little Help page: 1 link She has again conquered a flight of stairs, well 2 steps, with little help. As you can see in the video she takes the first step with ease as her helper rushes to her side just in time. The next step was larger and she glances back knowing a lending hand is there. He gives her a boost and she proudly, albeit ironically, holds up her ""Stronger Together"" sign. Political Mudpit seems like a good spot for this. With how Presidents age in office, how much is she going to deteriorate over the next 4 years? Ghost I though she was about to perform a pole dance. (post by paradoxious removed for a serious terms and conditions violation) link What with all of the time she spends off of the campaign trail, you would think she could spend a little time in the gym, working on her leg strength. And I know, given all of the ""speech money"" she and Bill have socked away, she can afford to hire a personal trainer... link a reply to: mobiusmale What with all of the time she spends off of the campaign trail, you would think she could spend a little time in the gym, working on her leg strength. And cut into her 16 hours of sleep and naps per day? Not likely. link originally posted by: ghostrager Could it just be that the second step was a little higher up and she needed some help? Or maybe theven gentleman that is supposed to be by her side was just being a gentleman. Good thing Franklin D. Roosevelt isn't running in the US today. don't fool yourself, ol frank was in some deep pockets to. And cut into her 16 hours of sleep and naps per day? Not likely. I had heard it was 18 hours. Good thing Franklin D. Roosevelt isn't running in the US today. don't fool yourself, ol frank was in some deep pockets to. In this case it was about steps, not which pocket. There all in some pocket even if it isn't about money. link a reply to: roadgravel frank also tried to hide the extant his disability from the public as best he could. sounds very familiar to me. link Her, age in office? We're talking about the grim reaper here. Who's already been in cahoots with other elites and has been in the game completely giving zero f***s about anything except power. Anyway, the video didn't really deliver. She is wearing heels, so that's enough to valid needing a hand assist. Enough to be a non story, and discredit her real concerning health issues as far reach. On another note, she's horrendous. Her greeting the crowd wooing looking like someone who's high as hell in lala land tripping on acid etc. Let's not talk further about her joker smile.",FAKE
New EVP I want a 2nd Opinion,"New EVP I want a 2nd Opinion page: 1 Original: soundcloud.com... Audio Slowed down: soundcloud.com... On the slowed down audio it sounds like to me ""Hey Sleepy"" or ""Hey Satan"" then goes on to say ""San-ta Claus"" As you can tell by my sleep noises that i am fast asleep. This was recorded at 9-01-2016 at 3-54-23am. It's a month old clip but i just got around to looking at it. new topics",FAKE
Obamacare is Meant to Fail in Order to Usher in Government-Run Socialist Health Care,"link The oligarchy runs our society with Problem  Reaction  Solution. If anything, these leaks have proven beyond a shadow of a doubt that the two-party system is an illusion and the whole construct is one huge pay-for-play corporate sham. Obamacare was always meant to destroy the private health care system and usher in single-payer, government run socialist medicine. It was designed that way and its working. Related: Link In this particular e-mail, we get to see just how fake and fraudulent our government is. Your health determines how valuable of an asset you are and its the main reason why we see health tracking apparel and health scores, designed by and for prominent health insurance companies in order to track your health data in-between doctor visits. Remember this quote by demon spawn Nancy Pelosi? We have to pass the bill so that you can find out whats in it. If that wasnt telling you something at the time, maybe this will Picture: Link In an email thread dated September 26, 2015 between Hillary and her senior policy adviser, Ann OLeary, titled Memo on Cadillac Tax for HRC, Hillary wrote, Given the politics now w bipartisan support including Schumer, Ill support repeal w sense of the Senate that revenues would have to be found. Id be open to a range of options to do that. But we have to be careful that the R version passes which begins the unraveling of the ACA. Do you still have any doubts? Sadly, there are those who have benefited from the ACA, but to a greater extent, many have seen the exact opposite of what was promised. Higher rates, less coverage, new doctors, etc A Democrat supporting Republican legislation to destroy Obamacare on purpose. How many millions have they raked in on this deal and bilked the American people for in Obamacare penalties because they cant afford the affordable health care? And the American people will look at this like a victory when it does unravel, even though it has been the plan all along. Which reminds me, when was the last time that the people had a victory? This just goes to show you that what is good for the goose isnt always good for the gander. They knew that going in and only after the fact, can we realize this. They wanted the ganders money while the goose that benefits (through subsidiaries), cries to defend the ACA, making the rest of us look insensitive and unfair. Good plan Theyre all working together, folks. Obamacare was always meant to fail  on purpose  to bring in a single-payer, government-controlled socialist medicine system. Dont believe me yet? Back in 2013, Senator Harry Reid had this to say about the ACA Sen. Harry Reid: Obamacare 'Absolutely' A Step Toward A Single-Payer System When I speak to conservatives about health care policy, Im often asked the question: Do you think that Obamacare is secretly a step toward single-payer health care? I always explain that, while progressives may want single-payer, I dont think that Obamacare is deliberately designed to bring about that outcome. Well, yesterday on PBS Nevada Week In Review , Senate Majority Leader Harry Reid (D., Nev.) was asked whether his goal was to move Obamacare to a single-payer system. His answer? Yes, yes. Absolutely, yes. The plan to undermine your health and sufficiency is so diabolical and disgusting, that many would simply refuse to believe such a thing. Well, there it is folks. They dont give a damn about you or your well-being and will do anything in their power to see that decisions about your health are made by them in the future. For me personally, the ACA has increased my premium by 300%, causing me to drop what was offered by my employer and settle with less coverage for more money using the ""marketplace."" Is this where I get to say... Thanks Obama?",FAKE
WATCH: The moment police realised homeless man was bombing suspect,"I cannot believe this ahole has been released?? Duuhhh?? WTFrick? however he has since been released on a $5.2 million bail. The video at fist seems to capture the seemingly standard conversation between New Jersey police and a homeless man seeking shelter on a rainy day. The officers were responding to reports that a man was sleeping on the steps of Merdie's Tavern, unaware they were talking to Ahmad Rahimi. Rahimi is alleged to have injured 31 people when he detonated two bombs in New York and New Jersey last month. Moments after the conversation began Rahimi opened fire at Linden Police officer Peter Hammer and four other officers who had been called as backup. No one was killed in the shoot-out which followed, but everyone was injured, including Rahimi. The fugitive had given police the alias Ahman Khan and said he did not have any identification when pressed by officers.",FAKE
UC Berkeley SJWS Build Human Wall to BLock White Students from Campus,"originally posted by: PraetorianAZ SJWs blocked white students from passing but granted entry to students of color. White students had to bypass the bridge by crossing a rocky stream, hopping from one stone to the next. Anyone who tried to push past the human barrier was immediately met with violence and hostility. This is bigger than you! This is about whiteness, the protesters cried. UC Berkeley SJWS Build Human Wall to BLock White Students from Campus Nice Video in the link. They never actually say that whites were not allowed to cross the wall but you can clearly see in the video they let people of color through while making white students walk around. Pretty nuts. One more reason I don't believe in the education system. So many self entitled 20 year old toddlers who piss and moan when life gets rough. Then take it out on whitie and the police. What a joke. If they blocked me anybody who stood in my way would be eating blended meals through a straw for the next couple of months. The average human punch can generate 178 pounds of pressure or force. It takes 10 to 13 pounds to break a nose and 40 pounds to dislocate someones jaw. I have done both and im very good at it. Then to get to class, one may need to keep a rainbow kerchief or Cherokee flag handy and play a role. SJW racists are basically dolts and can be readily outwitted.",FAKE
Goldman Sachs Endorses Hillary Clinton For President,"Well finally we have the big global Business/Bank Goldman Sachs officially endorsing Hillary Clinton for President !! They have been giving her money and paying for speeches for some time now. Get ready for Hillary's *actual* policies to kick in if and when she gets elected. Ironic. GS has been a target of political activism for years. Now they can bank on Hillary protecting them. Goldman Sachs Endorses Hillary Clinton For President Hes with her. On Sunday, former Secretary of State Hillary Clinton earned the endorsement of Goldman Sachs CEO Lloyd Blankfeinan endorsement she had been working toward for years. As was revealed by Wikileaks, Hillary Clinton spent the run up to her presidential campaign giving speeches to Goldman Sachs and other Wall Street banks, where she praised their talents and explained her positions on financial regulation. On October 24, 2013, Clinton told Goldman Sachs that Dodd-Frank had to be done mostly for political reasons because Congress needed to look like it was doing something about the crisis. She said, Theres nothing magic about regulations, too much is bad, too little is bad. How do you get to the golden key, how do we figure out what works? And the people that know the industry better than anybody are the people who work in the industry. The anti-Bernie anti-Thesis",FAKE
The Latest: Clinton to unveil anti-bullying plan,"A major new plan will be announced soon by the Hillary Campaign. This will certainly solve the world problems that face Humanity. She will tax the rich and pay hundreds of millions of dollars to states that fight bullies !!!! It's the anti-bully agenda to keep everybody's free speech and free thought on heel of the government. The greatness is astounding !!! The Latest: Clinton to unveil anti-bullying plan Hillary Clinton is unveiling a plan to reduce bullying. Called ""Better than Bullying,"" the plan released Thursday by the Democratic presidential nominee would provide $500 million in new funding to states that develop comprehensive anti-bullying efforts. Clinton is expected to talk about the plan during an appearance with first lady Michelle Obama Thursday. She has called Republican Donald Trump a bully for his derogatory comments. The campaign said states must address verbal and cyber bullying and establish a process for addressing incidents. They must also ban bullying on the ""basis of race, color, national origin, sex, disability, sexual orientation, gender identity, and religion."" States could get $4 dollars from the federal government for every $1 they spend. It would be paid for through Clinton's proposed tax increases on the wealthy.",FAKE
Here Goes Nothing: Futilitys Song,"I hope this is in the right place. If it is not, then neither am I. Here goes nothing, No matter how hard he climbed, Still some how he fell, No matter how close to Heavens gates, He still wound up in Hell, He fell so deep the rope ran out, After a while, That he had ever left, Or ever been, So long was it since he was seen, Here goes nothing,",FAKE
Democrats are Racist for Calling Black Trump Supporters Uneducated Red Necks,"Democrats are Racist for Calling Black Trump Supporters Uneducated Red Necks page: 1 link Its ok to call us white Trump supporters all that but when You mess with our black friends then that's another issue. Democrats need to realize that some black folks and white folks all grew up with different opportunities and school zones, that is SO RACIST to call them uneducated, its fine to call us whites that but not our black brothers and sisters, the Hispanics and all other non whites. How dare the Clintons offend our black and other minority members , Im sure some liberal will come along and say something totally ignorant like trump doesn't have and black supporters, well he does, over 20% of them. True, the democrats didn't single out the blacks and minorities, they referred to all of us as lots of things, all of us AMERICANS that weren't equal in our financial upbringings. You see, I see all of us Trump supporters as 3 colors, red white and blue. I see us all as Ameicans and not trying to DIVIDE people like the democrats.",FAKE
NASA to test in flight folding wing,"NASA to test in flight folding wing page: 1 link NASA is set to begin testing a new wing design that would change shape in flight, bending up or down, to increase yaw stability, reduce required rudder size, and decrease drag. The Boeing 777X is set to introduce wingtips that fold on the ground, to allow the aircraft to fit in existing gates with a longer wingspan. NASA is set to begin testing the Spanwise Adaptive Wing, which would add shape-memory alloy actuators to the wingtip area that would bend the tips up or down. The SMA actuators would activate when heated electrically, so there is no need for complex hydraulic lines or actuators. Beginning in Spring of 2017, NASA will start flying the Area-I PTERA UAV. It has a 176 inch wingspan, with the outer 15 inches moving as far as 75 degrees up or down. PTERA is not set up for SAW, but it appears that it could see a 40% rudder authority. The idea behind SAW is similar to what was done with the XB-70, with the wingtips angled down. Boeing will introduce folding wings to commercial aviation when the 777X airliner enters service at the end of 2019. But the devices could become commonplace on future aircraft as wingspans increase in an effort to reduce drag and fuel burn. The 777X has almost 24 ft. more wingspan than todays 777 to optimize lift distribution and maximize cruise efficiency. Folding the tips on the ground keeps the larger aircraft compatible with existing taxiway and gate size restrictions. But NASA is investigating whether also folding the wing in flight could save still more fuel. The Spanwise Adaptive Wing (SAW) concept will be tested on the ground and in flight in a rapid feasibility assessment under NASAs new Convergent Aeronautics Solutions project. The goal is to show that angling the outboard wing sections up or down can increase yaw stability and control, and reduce rudder size and tail drag.",FAKE
